album_name,artist_name,track_name,platform,Track Played Date,No of Albums,No of Artists,No of Tracks,Milliseconds Played,Avg Listening Time (min)
Black & White,The Maine,Every Road,android,2019-04-05 00:00:00,1,1,1,756,0.0126
Black & White,The Maine,Every Road,android,2019-07-15 00:00:00,1,1,1,217493,3.6248833333333335
Black & White,The Maine,Every Road,android,2019-10-22 00:00:00,1,1,1,784,0.013066666666666667
Black & White,The Maine,Every Road,android,2020-05-31 00:00:00,1,1,1,1070,0.017833333333333333
Black & White,The Maine,Every Road,android,2020-09-23 00:00:00,1,1,1,941,0.015683333333333334
Black & White,The Maine,Every Road,android,2020-10-26 00:00:00,1,1,1,217493,3.6248833333333335
Black & White,The Maine,Every Road,android,2020-12-13 00:00:00,1,1,1,23,0.00038333333333333334
Black & White,The Maine,Every Road,android,2021-03-10 00:00:00,1,1,1,23,0.00038333333333333334
Black & White,The Maine,Every Road,android,2021-09-15 00:00:00,1,1,1,206849,3.4474833333333335
Black & White,The Maine,Every Road,android,2021-11-27 00:00:00,1,1,1,3179,0.052983333333333334
Black & White,The Maine,Every Road,android,2022-04-29 00:00:00,1,1,1,1814,0.030233333333333334
Black & White,The Maine,Every Road,android,2023-01-01 00:00:00,1,1,1,87203,1.4533833333333332
Black & White,The Maine,Every Road,android,2024-06-09 00:00:00,1,1,1,2953,0.049216666666666666
Black & White,The Maine,Every Road,iOS,2016-12-05 00:00:00,1,1,1,3900,0.065
Black & White,The Maine,Listen to Your Heart,android,2016-12-28 00:00:00,1,1,1,193,0.0010722222222222222
Black & White,The Maine,Listen to Your Heart,android,2017-04-03 00:00:00,1,1,1,87730,1.4621666666666666
Black & White,The Maine,Listen to Your Heart,android,2017-05-12 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2017-07-15 00:00:00,1,1,1,2004,0.0334
Black & White,The Maine,Listen to Your Heart,android,2017-07-27 00:00:00,1,1,1,0,0
Black & White,The Maine,Listen to Your Heart,android,2017-08-17 00:00:00,1,1,1,5849,0.09748333333333334
Black & White,The Maine,Listen to Your Heart,android,2017-09-06 00:00:00,1,1,1,0,0
Black & White,The Maine,Listen to Your Heart,android,2017-09-07 00:00:00,1,1,1,1604,0.026733333333333335
Black & White,The Maine,Listen to Your Heart,android,2017-12-14 00:00:00,1,1,1,91809,1.53015
Black & White,The Maine,Listen to Your Heart,android,2018-03-01 00:00:00,1,1,1,55691,0.9281833333333334
Black & White,The Maine,Listen to Your Heart,android,2018-05-12 00:00:00,1,1,1,4982,0.08303333333333333
Black & White,The Maine,Listen to Your Heart,android,2018-06-21 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2018-06-27 00:00:00,1,1,1,212214,1.1789666666666667
Black & White,The Maine,Listen to Your Heart,android,2018-07-24 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2018-10-26 00:00:00,1,1,1,2375,0.019791666666666666
Black & White,The Maine,Listen to Your Heart,android,2018-12-26 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2019-06-30 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2019-08-07 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2020-01-24 00:00:00,1,1,1,611,0.010183333333333334
Black & White,The Maine,Listen to Your Heart,android,2020-06-12 00:00:00,1,1,1,0,0
Black & White,The Maine,Listen to Your Heart,android,2020-09-25 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2020-10-09 00:00:00,1,1,1,719,0.011983333333333334
Black & White,The Maine,Listen to Your Heart,android,2020-12-13 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2021-01-22 00:00:00,1,1,1,50680,0.8446666666666667
Black & White,The Maine,Listen to Your Heart,android,2021-05-08 00:00:00,1,1,1,23,0.00038333333333333334
Black & White,The Maine,Listen to Your Heart,android,2022-01-12 00:00:00,1,1,1,936,0.0156
Black & White,The Maine,Listen to Your Heart,android,2022-05-08 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2022-06-28 00:00:00,1,1,1,351,0.00585
Black & White,The Maine,Listen to Your Heart,android,2022-06-29 00:00:00,1,1,1,1482,0.0247
Black & White,The Maine,Listen to Your Heart,android,2023-01-01 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2023-06-28 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,android,2024-10-04 00:00:00,1,1,1,195200,3.2533333333333334
Black & White,The Maine,Listen to Your Heart,cast to device,2020-04-17 00:00:00,1,1,1,388930,3.2410833333333335
Black & White,The Maine,Listen to Your Heart,cast to device,2020-04-21 00:00:00,1,1,1,388936,3.2411333333333334
Black & White,The Maine,Listen to Your Heart,cast to device,2020-05-28 00:00:00,1,1,1,872,0.014533333333333334
Black & White,The Maine,Right Girl,android,2016-12-16 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2017-01-02 00:00:00,1,1,1,0,0
Black & White,The Maine,Right Girl,android,2017-03-21 00:00:00,1,1,1,2726,0.04543333333333333
Black & White,The Maine,Right Girl,android,2017-08-24 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2017-09-03 00:00:00,1,1,1,0,0
Black & White,The Maine,Right Girl,android,2017-09-06 00:00:00,1,1,1,364,0.006066666666666666
Black & White,The Maine,Right Girl,android,2017-09-12 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2017-10-17 00:00:00,1,1,1,2660,0.044333333333333336
Black & White,The Maine,Right Girl,android,2018-06-26 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2019-10-11 00:00:00,1,1,1,582,0.0097
Black & White,The Maine,Right Girl,android,2019-10-22 00:00:00,1,1,1,23408,0.19506666666666667
Black & White,The Maine,Right Girl,android,2019-12-21 00:00:00,1,1,1,2071,0.03451666666666667
Black & White,The Maine,Right Girl,android,2020-03-05 00:00:00,1,1,1,1423,0.023716666666666667
Black & White,The Maine,Right Girl,android,2020-05-31 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2020-09-23 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2020-09-25 00:00:00,1,1,1,2010,0.0335
Black & White,The Maine,Right Girl,android,2020-10-27 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2021-06-02 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2021-06-19 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2022-05-02 00:00:00,1,1,1,651,0.01085
Black & White,The Maine,Right Girl,android,2022-07-06 00:00:00,1,1,1,536,0.008933333333333333
Black & White,The Maine,Right Girl,android,2022-11-25 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2023-01-01 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2023-05-01 00:00:00,1,1,1,216986,3.616433333333333
Black & White,The Maine,Right Girl,android,2024-05-11 00:00:00,1,1,1,6220,0.10366666666666667
Black & White,The Maine,Right Girl,cast to device,2020-06-04 00:00:00,1,1,1,19887,0.33145
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-04-05 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-07-14 00:00:00,1,1,1,2089,0.03481666666666667
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-08-11 00:00:00,1,1,1,2561,0.04268333333333333
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-08-30 00:00:00,1,1,1,2582,0.04303333333333333
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-09-04 00:00:00,1,1,1,1970,0.03283333333333333
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-09-06 00:00:00,1,1,1,0,0
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-09-07 00:00:00,1,1,1,17827,0.29711666666666664
Black & White,The Maine,Right Girl - Acoustic Version,android,2017-09-13 00:00:00,1,1,1,2090,0.034833333333333334
Black & White,The Maine,Right Girl - Acoustic Version,android,2018-03-16 00:00:00,1,1,1,3314,0.055233333333333336
Black & White,The Maine,Right Girl - Acoustic Version,android,2018-04-26 00:00:00,1,1,1,2365,0.03941666666666667
Black & White,The Maine,Right Girl - Acoustic Version,android,2018-07-13 00:00:00,1,1,1,160625,2.6770833333333335
Black & White,The Maine,Right Girl - Acoustic Version,android,2018-08-13 00:00:00,1,1,1,2104,0.03506666666666667
Black & White,The Maine,Right Girl - Acoustic Version,android,2018-11-10 00:00:00,1,1,1,205675,3.4279166666666665
Black & White,The Maine,Right Girl - Acoustic Version,android,2018-11-22 00:00:00,1,1,1,2517,0.04195
Black & White,The Maine,Right Girl - Acoustic Version,android,2019-07-02 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2019-07-17 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2019-08-14 00:00:00,1,1,1,1440,0.024
Black & White,The Maine,Right Girl - Acoustic Version,android,2019-12-13 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2020-10-21 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2020-11-27 00:00:00,1,1,1,1356,0.0226
Black & White,The Maine,Right Girl - Acoustic Version,android,2021-01-09 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2021-07-03 00:00:00,1,1,1,23,0.00038333333333333334
Black & White,The Maine,Right Girl - Acoustic Version,android,2021-10-16 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2021-11-17 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2021-12-28 00:00:00,1,1,1,815,0.013583333333333333
Black & White,The Maine,Right Girl - Acoustic Version,android,2022-01-02 00:00:00,1,1,1,2894,0.048233333333333336
Black & White,The Maine,Right Girl - Acoustic Version,android,2022-05-07 00:00:00,1,1,1,684,0.0114
Black & White,The Maine,Right Girl - Acoustic Version,android,2022-09-07 00:00:00,1,1,1,222360,3.706
Black & White,The Maine,Right Girl - Acoustic Version,android,2023-05-19 00:00:00,1,1,1,955,0.015916666666666666
Black & White,The Maine,Right Girl - Acoustic Version,android,2023-06-10 00:00:00,1,1,1,1139,0.018983333333333335
Black & White,The Maine,Right Girl - Acoustic Version,android,2023-09-17 00:00:00,1,1,1,2935,0.048916666666666664
Black & White,The Maine,Right Girl - Acoustic Version,android,2024-01-01 00:00:00,1,1,1,2816,0.046933333333333334
Black & White,The Maine,Right Girl - Acoustic Version,windows,2017-05-24 00:00:00,1,1,1,30090,0.5015
Black & White Night 30,Roy Orbison,The Comedians - Live,android,2017-09-04 00:00:00,1,1,1,0,0
Black & White Night 30,Roy Orbison,The Comedians - Live,android,2017-09-10 00:00:00,1,1,1,0,0
Black Bear Lane,Couch,Black Bear Lane,android,2022-06-06 00:00:00,1,1,1,197671,3.2945166666666665
Black Bear Lane,Couch,Black Bear Lane,android,2022-06-16 00:00:00,1,1,1,197616,3.2936
Black Bear Lane,Couch,Black Bear Lane,android,2023-02-02 00:00:00,1,1,1,197616,3.2936
Black Bear Lane,Couch,Black Bear Lane,android,2023-03-24 00:00:00,1,1,1,197616,3.2936
Black Bear Lane,Couch,Black Bear Lane,android,2023-06-24 00:00:00,1,1,1,197616,3.2936
Black Bear Lane,Couch,Black Bear Lane,android,2023-07-21 00:00:00,1,1,1,197616,3.2936
Black Bear Lane,Couch,Black Bear Lane,android,2024-03-01 00:00:00,1,1,1,197616,3.2936
Black Bear Lane,Couch,Black Bear Lane,android,2024-09-07 00:00:00,1,1,1,1515,0.02525
Black Holes and Revelations,Muse,Invincible,android,2017-05-25 00:00:00,1,1,1,119453,1.9908833333333333
Black Holes and Revelations,Muse,Knights of Cydonia,android,2023-05-19 00:00:00,1,1,1,366213,6.10355
Black Holes and Revelations,Muse,Knights of Cydonia,android,2023-05-20 00:00:00,1,1,1,366213,6.10355
Black Holes and Revelations,Muse,Knights of Cydonia,android,2023-05-26 00:00:00,1,1,1,13024,0.21706666666666666
Black Holes and Revelations,Muse,Knights of Cydonia,android,2023-07-13 00:00:00,1,1,1,366213,6.10355
Black Holes and Revelations,Muse,Knights of Cydonia,android,2023-07-21 00:00:00,1,1,1,1141,0.019016666666666668
Black Holes and Revelations,Muse,Knights of Cydonia,android,2024-02-15 00:00:00,1,1,1,366213,6.10355
Black Holes and Revelations,Muse,Knights of Cydonia,android,2024-02-29 00:00:00,1,1,1,114220,1.9036666666666666
Black Holes and Revelations,Muse,Knights of Cydonia,android,2024-04-09 00:00:00,1,1,1,366213,6.10355
Black Holes and Revelations,Muse,Knights of Cydonia,android,2024-04-12 00:00:00,1,1,1,366213,6.10355
Black Holes and Revelations,Muse,Knights of Cydonia,mac,2023-08-08 00:00:00,1,1,1,365975,6.099583333333333
Black Holes and Revelations,Muse,Starlight,android,2016-12-28 00:00:00,1,1,1,0,0
Black Holes and Revelations,Muse,Starlight,android,2017-01-09 00:00:00,1,1,1,28338,0.4723
Black Holes and Revelations,Muse,Starlight,android,2017-01-10 00:00:00,1,1,1,606,0.0101
Black Holes and Revelations,Muse,Starlight,android,2017-01-17 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2017-02-03 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2017-03-14 00:00:00,1,1,1,8944,0.14906666666666665
Black Holes and Revelations,Muse,Starlight,android,2017-04-08 00:00:00,1,1,1,3420,0.057
Black Holes and Revelations,Muse,Starlight,android,2017-05-23 00:00:00,1,1,1,766,0.012766666666666667
Black Holes and Revelations,Muse,Starlight,android,2017-07-05 00:00:00,1,1,1,2844,0.0474
Black Holes and Revelations,Muse,Starlight,android,2017-07-07 00:00:00,1,1,1,925,0.015416666666666667
Black Holes and Revelations,Muse,Starlight,android,2017-08-16 00:00:00,1,1,1,79382,1.3230333333333333
Black Holes and Revelations,Muse,Starlight,android,2017-09-03 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2017-09-06 00:00:00,1,1,1,0,0
Black Holes and Revelations,Muse,Starlight,android,2017-09-19 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2017-10-07 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2017-10-17 00:00:00,1,1,1,50822,0.8470333333333333
Black Holes and Revelations,Muse,Starlight,android,2017-12-23 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2018-01-29 00:00:00,1,1,1,4237,0.07061666666666666
Black Holes and Revelations,Muse,Starlight,android,2018-10-24 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2018-11-08 00:00:00,1,1,1,1740,0.029
Black Holes and Revelations,Muse,Starlight,android,2018-12-06 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2019-02-02 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2019-07-01 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2019-07-24 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2019-09-03 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2019-09-24 00:00:00,1,1,1,2820,0.047
Black Holes and Revelations,Muse,Starlight,android,2019-10-21 00:00:00,1,1,1,2491,0.04151666666666667
Black Holes and Revelations,Muse,Starlight,android,2019-10-29 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2019-12-10 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2020-02-15 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2020-02-25 00:00:00,1,1,1,1868,0.031133333333333332
Black Holes and Revelations,Muse,Starlight,android,2020-03-09 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2020-05-17 00:00:00,1,1,1,1778,0.029633333333333334
Black Holes and Revelations,Muse,Starlight,android,2020-10-13 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2020-11-06 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2021-01-02 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2021-01-04 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2021-01-05 00:00:00,1,1,1,186314,3.1052333333333335
Black Holes and Revelations,Muse,Starlight,android,2021-05-09 00:00:00,1,1,1,1274,0.021233333333333333
Black Holes and Revelations,Muse,Starlight,android,2021-11-13 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2022-07-06 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2023-03-11 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2023-03-22 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2023-06-12 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2023-11-09 00:00:00,1,1,1,240783,2.006525
Black Holes and Revelations,Muse,Starlight,android,2024-02-20 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,android,2024-11-30 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Starlight,iOS,2017-01-23 00:00:00,1,1,1,26220,0.437
Black Holes and Revelations,Muse,Starlight,windows,2018-04-24 00:00:00,1,1,1,240213,4.00355
Black Holes and Revelations,Muse,Supermassive Black Hole,android,2017-05-24 00:00:00,1,1,1,212439,3.54065
Black Ice,AC/DC,Rock N Roll Train,android,2015-10-28 00:00:00,1,1,1,45930,0.38275
Black Ice,AC/DC,Rock N Roll Train,android,2015-10-31 00:00:00,1,1,1,4969,0.08281666666666666
Black Magic,Little Mix,Black Magic,android,2015-08-25 00:00:00,1,1,1,5850,0.04875
Black Magic,Little Mix,Black Magic,android,2015-08-28 00:00:00,1,1,1,6408,0.1068
Black Magic,Little Mix,Black Magic,android,2015-09-11 00:00:00,1,1,1,211786,3.5297666666666667
Black Magic,Little Mix,Black Magic,windows,2015-09-01 00:00:00,1,1,1,4270,0.07116666666666667
Black Magic Woman,Madeaux,Black Magic Woman,android,2023-09-24 00:00:00,1,1,1,234193,3.903216666666667
Black Moon Spell,King Tuff,Beautiful Thing,android,2017-05-26 00:00:00,1,1,1,24045,0.40075
Black Panther The Album Music From And Inspired By,Kendrick Lamar,All The Stars (with SZA),android,2024-10-25 00:00:00,1,1,1,313686,2.61405
Black Pumas,Black Pumas,Black Moon Rising,android,2021-01-14 00:00:00,1,1,1,221937,3.69895
Black Pumas,Black Pumas,Colors,android,2022-03-08 00:00:00,1,1,1,246586,4.109766666666666
Black Pumas,Black Pumas,Colors,android,2023-05-02 00:00:00,1,1,1,246586,4.109766666666666
Black Pumas,Black Pumas,Confines,android,2023-05-02 00:00:00,1,1,1,189893,3.1648833333333335
Black Pumas,Black Pumas,"Strangers - From ""Life In A Day""",android,2021-08-31 00:00:00,1,1,1,192959,3.2159833333333334
Black Star Dancing,Noel Gallagher's High Flying Birds,Sail On,android,2021-02-25 00:00:00,1,1,1,242960,4.049333333333333
Black Star Elephant,Nico & Vinz,In Your Arms,windows,2015-09-01 00:00:00,1,1,1,1983,0.03305
Blacknuss,Rahsaan Roland Kirk,Old Rugged Cross,android,2020-10-16 00:00:00,1,1,1,57760,0.9626666666666667
BLACKOUT,Lil Kapow,BLACKOUT,android,2023-07-01 00:00:00,1,1,1,83131,1.3855166666666667
Blackout!,Method Man,How High (Remix),windows,2015-09-01 00:00:00,1,1,1,1755,0.02925
Blade Runner (Music From The Original Soundtrack),Vangelis,"One More Kiss, Dear",android,2021-03-04 00:00:00,1,1,1,11941,0.19901666666666668
Blah Blah Blah,Armin van Buuren,Blah Blah Blah,android,2020-12-20 00:00:00,1,1,1,183518,3.0586333333333333
Blah Blah Blah EP,Armin van Buuren,Blah Blah Blah,android,2023-07-02 00:00:00,1,1,1,183518,3.0586333333333333
Blake Mills,Blake Mills,It'll All Work Out,android,2021-02-02 00:00:00,1,1,1,268377,4.47295
Blame It On My Youth,The Lenny Ryan Trio,These Foolish Things,android,2020-11-10 00:00:00,1,1,1,288329,4.805483333333333
